n,doy,time,vpd,rad,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19
1,31,700,0.26165,1000,0.002602,0.014403,0.0020704,0.004057,0.021453,0,NaN,NaN,NaN,0.0014153,0,0.012138,0.0094605,0,NaN,NaN,0.00271,NaN,NaN
1,31,730,0.27589,1000,0.013149,0.044492,0.006237,0.0015311,0.052526,0.0044964,NaN,NaN,NaN,0.01387,0.0043668,0.050816,0.036962,0.0016556,NaN,NaN,0.00271,NaN,NaN
1,31,800,0.12586,1000,0.037367,0.085903,0.018947,0,0.088211,0.011725,NaN,NaN,NaN,0.036744,0.017699,0.12234,0.099671,0.0083333,NaN,NaN,0.0054348,NaN,NaN
1,31,830,0.13731,1000,0.021552,0.055675,0.021097,0,0.059531,0.014124,NaN,NaN,NaN,0.026695,0.015453,0.08105,0.071421,0.010017,NaN,NaN,0.0081744,NaN,NaN
1,31,900,0.37358,1000,0.014825,0.035714,0.016807,0,0.049314,0.011624,NaN,NaN,NaN,0.021064,0.013216,0.050663,0.041978,0.0083333,NaN,NaN,0.0054348,NaN,NaN
1,31,930,0.7778,1000,0.086803,0.17943,0.061404,0,0.16108,0.02645,NaN,NaN,NaN,0.088996,0.055046,0.23676,0.21457,0.016807,NaN,NaN,0.010929,NaN,NaN
1,31,1000,0.97461,1000,0.21169,0.29396,0.15513,0.0047149,0.25918,0.06287,NaN,NaN,NaN,0.15202,0.12195,0.46035,0.44066,0.041308,NaN,NaN,0.030641,NaN,NaN
1,31,1030,1.1687,1000,0.21772,0.28721,0.16346,0.015514,0.28428,0.084845,NaN,NaN,NaN,0.16482,0.14713,0.46548,0.46586,0.052174,NaN,NaN,0.054131,NaN,NaN
1,31,1100,1.4503,1000,0.27659,0.3544,0.20698,0.026546,0.32998,0.10775,NaN,NaN,NaN,0.19316,0.17949,0.55389,0.53585,0.061404,NaN,NaN,0.069364,NaN,NaN
1,31,1130,1.4354,1000,0.31905,0.38873,0.23785,0.040645,0.35391,0.12859,NaN,NaN,NaN,0.21086,0.20104,0.61475,0.58231,0.070796,NaN,NaN,0.085044,NaN,NaN
1,31,1200,0.67836,1000,0.3043,0.35813,0.22532,0.049336,0.34949,0.14084,NaN,NaN,NaN,0.20895,0.20419,0.59589,0.57033,0.072695,NaN,NaN,0.091445,NaN,NaN
1,31,1230,0.80208,1000,0.22006,0.25765,0.16908,0.046575,0.29804,0.1346,NaN,NaN,NaN,0.17624,0.17048,0.44972,0.45536,0.065141,NaN,NaN,0.091445,NaN,NaN
1,31,1300,0.16375,1000,0.2588,0.31117,0.19212,0.046689,0.30919,0.13454,NaN,NaN,NaN,0.18958,0.17949,0.49709,0.48636,0.065141,NaN,NaN,0.085044,NaN,NaN
1,31,1330,0.25931,1000,0.11875,0.14918,0.12558,0.043944,0.20602,0.11336,NaN,NaN,NaN,0.13126,0.11922,0.25896,0.26559,0.052174,NaN,NaN,0.078717,NaN,NaN
1,31,1400,0.56236,1000,0.077799,0.13594,0.095023,0.038383,0.17083,0.092961,NaN,NaN,NaN,0.12959,0.10843,0.23994,0.25037,0.043103,NaN,NaN,0.060172,NaN,NaN
1,31,1430,0.56251,1000,0.17389,0.25765,0.13349,0.035682,0.24597,0.095768,NaN,NaN,NaN,0.16719,0.13861,0.40973,0.40607,0.048527,NaN,NaN,0.048159,NaN,NaN
1,31,1500,0.55059,1000,0.1679,0.20833,0.14151,0.03861,0.23188,0.10439,NaN,NaN,NaN,0.15447,0.1358,0.37207,0.38732,0.055846,NaN,NaN,0.057143,NaN,NaN
1,31,1530,0.84774,1000,0.12869,0.16,0.11009,0.035908,0.22144,0.10143,NaN,NaN,NaN,0.14203,0.1165,0.3451,0.34698,0.050347,NaN,NaN,0.051136,NaN,NaN
1,31,1600,0.93383,1000,0.18508,0.21728,0.12558,0.036021,0.25565,0.1072,NaN,NaN,NaN,0.16371,0.1358,0.43909,0.4398,0.055846,NaN,NaN,0.051136,NaN,NaN
1,31,1630,1.013,1000,0.18786,0.21728,0.13349,0.036134,0.25536,0.11008,NaN,NaN,NaN,0.16012,0.1358,0.43401,0.43973,0.059545,NaN,NaN,0.057143,NaN,NaN
1,31,1700,1.0842,1000,0.17585,0.20538,0.12821,0.036247,0.24451,0.11298,NaN,NaN,NaN,0.15473,0.13022,0.42896,0.43966,0.059545,NaN,NaN,0.066282,NaN,NaN
1,31,1730,0.71,1000,0.14992,0.17943,0.11521,0.03636,0.21695,0.10997,NaN,NaN,NaN,0.14052,0.1165,0.40932,0.4104,0.059545,NaN,NaN,0.066282,NaN,NaN
1,31,1800,0.59808,1000,0.10149,0.12815,0.092551,0.033671,0.16864,0.095386,NaN,NaN,NaN,0.10638,0.08747,0.30635,0.32526,0.052174,NaN,NaN,0.066282,NaN,NaN
1,31,1830,0.5248,1000,0.068918,0.095556,0.073171,0.030997,0.12972,0.083981,NaN,NaN,NaN,0.086892,0.067285,0.23198,0.24237,0.044905,NaN,NaN,0.057143,NaN,NaN
1,31,1900,0.46734,1000,0.049744,0.076419,0.056769,0.028338,0.10417,0.070066,NaN,NaN,NaN,0.071178,0.052632,0.17897,0.18248,0.037736,NaN,NaN,0.042254,NaN,NaN
1,31,1930,0.49869,1000,0.038039,0.0625,0.045356,0.02295,0.085014,0.056503,NaN,NaN,NaN,0.058943,0.043084,0.13657,0.14043,0.030664,NaN,NaN,0.030641,NaN,NaN
1,31,2000,0.4976,1000,0.031072,0.053419,0.038627,0.020333,0.074253,0.048507,NaN,NaN,NaN,0.05146,0.033708,0.11799,0.11897,0.027165,NaN,NaN,0.022099,NaN,NaN
1,31,2030,0.48445,0,0.026421,0.048936,0.031983,0.015031,0.066256,0.04063,NaN,NaN,NaN,0.045562,0.029083,0.10591,0.10411,0.023689,NaN,NaN,0.019284,NaN,NaN
1,31,2100,0.50261,0,0.024028,0.044492,0.027601,0.012456,0.060905,0.035427,NaN,NaN,NaN,0.041197,0.024499,0.099947,0.092496,0.020236,NaN,NaN,0.013699,NaN,NaN
1,31,2130,0.49541,0,0.021645,0.042283,0.025424,0.0098945,0.053098,0.030275,NaN,NaN,NaN,0.036868,0.022222,0.088254,0.086751,0.018519,NaN,NaN,0.013699,NaN,NaN
1,31,2200,0.47088,0,0.021479,0.040084,0.023256,0.0073465,0.050355,0.025174,NaN,NaN,NaN,0.032576,0.019956,0.082474,0.081066,0.016807,NaN,NaN,0.010929,NaN,NaN
1,31,2230,0.42794,0,0.01691,0.040084,0.018947,0.0074561,0.045155,0.022616,NaN,NaN,NaN,0.029754,0.017699,0.07958,0.069925,0.015101,NaN,NaN,0.0054348,NaN,NaN
1,31,2300,0.35554,0,0.016744,0.035714,0.016807,0.0049213,0.040004,0.017589,NaN,NaN,NaN,0.026947,0.015453,0.071094,0.061705,0.0134,NaN,NaN,0.0081744,NaN,NaN
1,31,2330,0.50761,0,0.014392,0.027083,0.012552,0.0023997,0.034901,0.015069,NaN,NaN,NaN,0.022738,0.010989,0.06,0.053609,0.011706,NaN,NaN,0,NaN,NaN
1,32,0,0.31922,0,0.01205,0.027083,0.012552,0.0025087,0.032246,0.012561,NaN,NaN,NaN,0.021381,0.010989,0.057224,0.048262,0.010017,NaN,NaN,0.0054348,NaN,NaN
1,32,30,0.27359,0,0.011885,0.027083,0.010438,0,0.029603,0.010064,NaN,NaN,NaN,0.018621,0.0087719,0.057172,0.045583,0.010017,NaN,NaN,0.00271,NaN,NaN
1,32,100,0.23218,0,0.0095536,0.020704,0.0083333,0,0.024595,0.010014,NaN,NaN,NaN,0.015876,0.0065646,0.046361,0.035153,0.0083333,NaN,NaN,0,NaN,NaN
1,32,130,0.22926,0,0.0093889,0.016495,0.006237,0,0.019633,0.0075301,NaN,NaN,NaN,0.013146,0.0065646,0.035768,0.02999,0.0066556,NaN,NaN,0.0025922,NaN,NaN
1,32,200,0.19641,0,0.0070677,0.01232,0.0041494,0,0.014717,0.0074799,NaN,NaN,NaN,0.011815,0.0043668,0.02795,0.019866,0.0049834,NaN,NaN,0,NaN,NaN
1,32,230,0.14475,0,0.0047564,0.010246,0.0020704,0,0.0098459,0.005008,NaN,NaN,NaN,0.0091075,0.0021786,0.022786,0.014852,0.0049834,NaN,NaN,0,NaN,NaN
1,32,300,0.12539,0,0.002455,0.0061224,0.0020704,0,0.0073083,0.0049579,NaN,NaN,NaN,0.0064146,0.0021786,0.017673,0.012338,0.0033167,NaN,NaN,0,NaN,NaN
1,32,330,0.11881,0,0.0022913,0.0040733,0,0.0012811,0.0047822,0.002498,NaN,NaN,NaN,0.005102,0,0.012611,0.0098366,0.0016556,NaN,NaN,0,NaN,NaN
1,32,400,0.12461,0,0,0,0.0019225,0.0010583,0,0.002448,NaN,NaN,NaN,0.0051587,4.63E-05,0.010074,0.0049197,0.0016556,NaN,NaN,0,NaN,NaN
1,32,430,0.14722,0,0,0.00019136,0.0017746,0.0034623,0.00051225,0,NaN,NaN,NaN,0.0038496,9.25E-05,0.0050856,0.0024539,0,NaN,NaN,0,NaN,NaN
1,32,500,0.14113,0,0,0.00038272,0,0.003239,0.0010245,0,NaN,NaN,NaN,0.0025441,0.00013876,0.0025854,0,0,NaN,NaN,0.0017674,NaN,NaN
1,32,530,0.14468,0,0,0.00057407,0.0014789,0.0030156,0.0015368,0,NaN,NaN,NaN,0.0026006,0.00018501,0.0049878,5.10E-05,0,NaN,NaN,0,NaN,NaN
1,32,600,0.12876,0,0,0.00076543,0.001331,0.0027922,0.0043212,0,NaN,NaN,NaN,0.0012986,0.00023127,0.0024878,0.0025061,0,NaN,NaN,0,NaN,NaN
1,32,630,0.19158,0,0,0.00095679,0,0.0025688,0.0048346,0,NaN,NaN,NaN,0,0.00027752,0,0.0025573,0,NaN,NaN,0,NaN,NaN
1,32,700,0.20974,1000,0,0.003183,0,0.0049832,0.01455,0,NaN,NaN,NaN,0.00011516,0.00032377,0.0028271,0.0026084,0,NaN,NaN,0,NaN,NaN
1,32,730,0.18703,1000,0.0036293,0.013676,0,0.0021221,0.033997,0.0023981,NaN,NaN,NaN,0.0070439,0.0025495,0.028295,0.014857,0,NaN,NaN,0,NaN,NaN
1,32,800,0.17,1000,0.0056829,0.022266,0,0,0.036942,0.0023981,NaN,NaN,NaN,0.012679,0.0047849,0.039084,0.019872,0.0016556,NaN,NaN,0,NaN,NaN
1,32,830,0.16073,1000,0.0077452,0.024583,0.0026675,0,0.042342,0.0048077,NaN,NaN,NaN,0.016974,0.0070301,0.044762,0.032547,0.0033167,NaN,NaN,0,NaN,NaN
1,32,900,0.1998,1000,0.0076541,0.022657,0.0025193,0,0.040431,0.0072289,NaN,NaN,NaN,0.017092,0.0092852,0.047826,0.03005,0.0033167,NaN,NaN,0,NaN,NaN
1,32,930,0.23019,1000,0.011897,0.037894,0.0065476,0,0.060837,0.0096618,NaN,NaN,NaN,0.029959,0.016016,0.075599,0.058862,0.0049834,NaN,NaN,0,NaN,NaN
1,32,1000,0.13486,1000,0.029517,0.06955,0.014856,0,0.087328,0.014563,NaN,NaN,NaN,0.044627,0.027403,0.1353,0.11554,0.010017,NaN,NaN,0,NaN,NaN
1,32,1030,0.14402,1000,0.018283,0.051546,0.014706,0,0.059389,0.014563,NaN,NaN,NaN,0.033074,0.022884,0.093562,0.083725,0.011706,NaN,NaN,0.00319,NaN,NaN
1,32,1100,0.16216,1000,0.011622,0.042871,0.012429,0,0.052411,0.012107,NaN,NaN,NaN,0.030315,0.020663,0.065715,0.056343,0.0083333,NaN,NaN,0.00035348,NaN,NaN
1,32,1130,0.16568,1000,0.013711,0.049714,0.016541,0,0.060467,0.014563,NaN,NaN,NaN,0.039117,0.025257,0.077261,0.067204,0.0083333,NaN,NaN,0.00023565,NaN,NaN
1,32,1200,0.32677,1000,0.011439,0.045474,0.014256,0,0.055978,0.014563,NaN,NaN,NaN,0.040698,0.025304,0.066537,0.05645,0.0083333,NaN,NaN,0.00011783,NaN,NaN
1,32,1230,0.29218,1000,0.052073,0.13964,0.040333,0,0.1316,0.022005,NaN,NaN,NaN,0.094706,0.058352,0.20734,0.19234,0.015101,NaN,NaN,0.0027174,NaN,NaN
1,32,1300,0.36849,1000,0.068714,0.15046,0.065437,0,0.13505,0.037221,NaN,NaN,NaN,0.10135,0.075711,0.24418,0.23473,0.025424,NaN,NaN,0.0053311,NaN,NaN
1,32,1330,0.56249,1000,0.083391,0.15876,0.070003,0,0.16224,0.042394,NaN,NaN,NaN,0.11475,0.083354,0.26369,0.26473,0.028912,NaN,NaN,0.010721,NaN,NaN
1,32,1400,0.57393,1000,0.13563,0.21893,0.10665,0.0018477,0.22002,0.060914,NaN,NaN,NaN,0.1424,0.11219,0.36883,0.35955,0.039519,NaN,NaN,0.01617,NaN,NaN
1,32,1430,0.80345,1000,0.1193,0.18134,0.10649,0.0095942,0.21072,0.071795,NaN,NaN,NaN,0.1286,0.10689,0.34705,0.34214,0.043103,NaN,NaN,0.027371,NaN,NaN
1,32,1500,0.87284,1000,0.18703,0.25973,0.12964,0.014752,0.27709,0.085714,NaN,NaN,NaN,0.16606,0.13421,0.45671,0.44939,0.048527,NaN,NaN,0.035906,NaN,NaN
1,32,1530,0.68524,1000,0.20518,0.26967,0.15379,0.019965,0.28508,0.1,NaN,NaN,NaN,0.17732,0.15416,0.47282,0.46988,0.057692,NaN,NaN,0.050539,NaN,NaN
1,32,1600,0.4744,1000,0.1662,0.21986,0.13462,0.025234,0.26394,0.1,NaN,NaN,NaN,0.15903,0.14276,0.41789,0.4009,0.055846,NaN,NaN,0.05947,NaN,NaN
1,32,1630,0.53595,1000,0.10834,0.152,0.098275,0.025004,0.22312,0.094241,NaN,NaN,NaN,0.13084,0.11514,0.34039,0.33383,0.050347,NaN,NaN,0.059345,NaN,NaN
1,32,1700,0.44821,1000,0.10045,0.14688,0.088197,0.02202,0.21379,0.088542,NaN,NaN,NaN,0.12925,0.10982,0.34091,0.34248,0.048527,NaN,NaN,0.056185,NaN,NaN
1,32,1730,0.4805,1000,0.07764,0.11359,0.073497,0.019052,0.17925,0.080103,NaN,NaN,NaN,0.11242,0.096657,0.30346,0.30072,0.044905,NaN,NaN,0.04706,NaN,NaN
1,32,1800,0.37886,1000,0.055749,0.089322,0.059184,0.0161,0.14959,0.069054,NaN,NaN,NaN,0.091248,0.076208,0.26036,0.26531,0.041308,NaN,NaN,0.043971,NaN,NaN
1,32,1830,0.39298,1000,0.04161,0.073021,0.047516,0.013163,0.12142,0.060914,NaN,NaN,NaN,0.069325,0.05651,0.21292,0.21742,0.037736,NaN,NaN,0.037967,NaN,NaN
1,32,1900,0.2546,1000,0.030095,0.054958,0.036098,0.010242,0.094616,0.050251,NaN,NaN,NaN,0.054236,0.042216,0.15593,0.15677,0.030664,NaN,NaN,0.029147,NaN,NaN
1,32,1930,0.32957,1000,0.02327,0.048466,0.027109,0.0073368,0.079372,0.039801,NaN,NaN,NaN,0.043962,0.032917,0.12809,0.11662,0.025424,NaN,NaN,0.017656,NaN,NaN
1,32,2000,0.38652,1000,0.016533,0.039872,0.022596,0.0044467,0.067091,0.032099,NaN,NaN,NaN,0.03678,0.026063,0.10158,0.093294,0.021959,NaN,NaN,0.014732,NaN,NaN
1,32,2030,0.38239,0,0.014246,0.04007,0.018121,0.0042215,0.062581,0.027027,NaN,NaN,NaN,0.031131,0.02156,0.099086,0.090495,0.018519,NaN,NaN,0.011825,NaN,NaN
1,32,2100,0.35456,0,0.011968,0.035924,0.015823,0.0013473,0.055629,0.022005,NaN,NaN,NaN,0.026964,0.017096,0.09372,0.076497,0.016807,NaN,NaN,0.0061772,NaN,NaN
1,32,2130,0.17417,0,0.0097003,0.031813,0.011405,0,0.048775,0.017032,NaN,NaN,NaN,0.024245,0.014903,0.079929,0.065567,0.015101,NaN,NaN,0.0033171,NaN,NaN
1,32,2200,0.12081,0,0.0096088,0.027735,0.0070233,0,0.042016,0.014563,NaN,NaN,NaN,0.020135,0.012719,0.061051,0.0522,0.0134,NaN,NaN,0.0059397,NaN,NaN
1,32,2230,0.1013,0,0.0073509,0.019488,0.0047718,0,0.03535,0.012107,NaN,NaN,NaN,0.016059,0.0083337,0.048088,0.034021,0.010017,NaN,NaN,0.00035444,NaN,NaN
1,32,2300,0.093907,0,0.0051027,0.015511,0.0025298,0,0.028776,0.0096618,NaN,NaN,NaN,0.0134,0.0061786,0.035448,0.021433,0.0066556,NaN,NaN,0.00023629,NaN,NaN
1,32,2330,0.083491,0,0.0050116,0.013631,0.002381,0,0.022291,0.0072289,NaN,NaN,NaN,0.010754,0.006225,0.025638,0.016514,0.0049834,NaN,NaN,0.00011815,NaN,NaN
1,33,0,0.080542,0,0.0049205,0.011759,0.0022321,0,0.02049,0.0072289,NaN,NaN,NaN,0.0094949,0.0040792,0.021,0.011643,0.0049834,NaN,NaN,0,NaN,NaN
1,33,30,0.078641,0,0.0026823,0.0098942,0,0,0.016403,0.0048077,NaN,NaN,NaN,0.0082389,0.0019426,0.016408,0.0092507,0.0033167,NaN,NaN,0,NaN,NaN
1,33,100,0.076565,0,0.0047383,0.008037,0.001906,0.0020944,0.014628,0.0048077,NaN,NaN,NaN,0.0069863,0.0019889,0.014322,0.00687,0.0033167,NaN,NaN,0.0020436,NaN,NaN
1,33,130,0.073199,0,0.0046471,0.0082284,0.0017287,0.0044761,0.012861,0.0023981,NaN,NaN,NaN,0.0071018,0.0020352,0.012246,0.0093535,0.0016556,NaN,NaN,0,NaN,NaN
1,33,200,0.071145,0,0.0024095,0.0063784,0.0015514,0.0041998,0.011101,0.0048077,NaN,NaN,NaN,0.0058525,0.0020814,0.0077404,0.0069726,0.0016556,NaN,NaN,0.0013624,NaN,NaN
1,33,230,0.071017,0,0.0023186,0.0045359,0.0034647,0.0065935,0.0093497,0.0023981,NaN,NaN,NaN,0.0046066,0.0021277,0.0081247,0.0046031,0.0016556,NaN,NaN,0.0037568,NaN,NaN
1,33,300,0.070386,0,0.0022277,0.0047265,0.0011968,0.0063165,0.007606,0.0023981,NaN,NaN,NaN,0.003364,0,0.008509,0.0046543,0.0016556,NaN,NaN,0.0006812,NaN,NaN
1,33,330,0.069779,0,0,0.0049171,0.0031093,0.0060395,0.00587,0.0023981,NaN,NaN,NaN,0.003479,0,0.0064622,0.0047054,0,NaN,NaN,0.0003406,NaN,NaN
1,33,400,0.06925,0,8.36E-05,0.0030813,0.0029316,0.0084444,0.0041417,0.0023981,NaN,NaN,NaN,0.0022396,0,0.0044253,0.0023471,0,NaN,NaN,0.0027322,NaN,NaN
1,33,430,0.069487,0,0.0023043,0.0032715,0.002754,0.0081667,0.0024211,0,NaN,NaN,NaN,0.0023545,0,0,0,0,NaN,NaN,0.0023907,NaN,NaN
1,33,500,0.069403,0,0.0023881,0.0034617,0.0025763,0.0078889,0.002922,0.0020291,NaN,NaN,NaN,0.0024693,0.00072464,0.0075996,0.0025211,0,NaN,NaN,0.0020492,NaN,NaN
1,33,530,0.068536,0,0.00033446,0.0036519,0.0023986,0.010305,0.0012079,0.0016602,NaN,NaN,NaN,0.001233,0.00036232,0.003136,0.002644,0,NaN,NaN,0.0017077,NaN,NaN
1,33,600,0.069828,0,0.00041808,0.0018223,0.0022209,0.010027,0.0017077,0.0012913,NaN,NaN,NaN,0,0,0.0059172,0.002767,0,NaN,NaN,0,NaN,NaN
1,33,630,0.069631,0,0.00050169,0,0.0041396,0.0097482,0,0.00092234,NaN,NaN,NaN,0,0,0.0038738,0.00289,0,NaN,NaN,0.0037671,NaN,NaN
1,33,700,0.069861,1000,0.00058531,0.0020121,0.0039615,0.0094697,6.29E-05,0.0005534,NaN,NaN,NaN,0,0,0.0018403,0.003013,0,NaN,NaN,0.00068306,NaN,NaN
1,33,730,0.071149,1000,0.00066892,0.0020121,0.0037835,0.011897,0,0.00018447,NaN,NaN,NaN,0,0,0.0046117,0.003136,0,NaN,NaN,0.0030822,NaN,NaN
1,33,800,0.085131,1000,0.00075254,0.0040323,0.0036054,0.011618,0,0.0022189,NaN,NaN,NaN,0,0,0.0025764,0.0032589,0,NaN,NaN,0,NaN,NaN
1,33,830,0.081098,1000,0.0029747,0.010142,0.0034274,0.011338,0.00025173,0,NaN,NaN,NaN,0.0042611,0,0.0077663,0.0033819,0,NaN,NaN,0,NaN,NaN
1,33,900,0.075929,1000,0.0052064,0.0040323,0.0032494,0.011059,0,0.0014793,NaN,NaN,NaN,0.012249,0,0.0081361,0.0035049,0,NaN,NaN,0.0020548,NaN,NaN
1,33,930,0.077153,1000,0.0052903,0.0040323,0.0051742,0.01078,0,0.0011095,NaN,NaN,NaN,0.0134,0.0018195,0.0085059,0.0012268,0,NaN,NaN,0,NaN,NaN
1,33,1000,0.087456,1000,0.0075318,0.0040323,0.0049958,0.013217,0,0,NaN,NaN,NaN,0.013167,0.003647,0.0040486,0.0013495,0,NaN,NaN,0.0013699,NaN,NaN
1,33,1030,0.096678,1000,0.018545,0.0080972,0.0048173,0.012937,0,0.00036982,NaN,NaN,NaN,0.017103,0.0032823,0.0068253,0.0014722,0,NaN,NaN,0.0010274,NaN,NaN
1,33,1100,0.093337,1000,0.027545,0.012195,0.0067495,0.012657,0,0,NaN,NaN,NaN,0.019667,0.005117,0.0071942,0.0015949,0,NaN,NaN,0.00068493,NaN,NaN
1,33,1130,0.10676,1000,0.027631,0.014257,0.0086898,0.012377,0.00062933,0.0020389,NaN,NaN,NaN,0.020837,0.0069597,0.0075632,0.0041198,0.0016556,NaN,NaN,0.0030907,NaN,NaN
1,33,1200,0.1326,1000,0.025473,0.014257,0.010638,0.014825,0.00069226,0.0016682,NaN,NaN,NaN,0.020603,0.0065934,0.01279,0.0066568,0.0016556,NaN,NaN,0.0027473,NaN,NaN
1,33,1230,0.1314,1000,0.023324,0.014257,0.010459,0.014544,0.0029644,0.0037161,NaN,NaN,NaN,0.023187,0.0084435,0.01316,0.0043657,0.0033167,NaN,NaN,0.0024038,NaN,NaN
1,33,1300,0.11949,1000,0.01897,0.012195,0.012415,0.014263,0.0052465,0.0057739,NaN,NaN,NaN,0.024367,0.010302,0.015979,0.0044887,0.0033167,NaN,NaN,0.0020604,NaN,NaN
1,33,1330,0.11623,1000,0.014653,0.012195,0.0101,0.011257,0.0053097,0.0054014,NaN,NaN,NaN,0.02555,0.0099338,0.018812,0.0022083,0.0033167,NaN,NaN,0,NaN,NaN
1,33,1400,0.10488,1000,0.012551,0.014257,0.007794,0.010977,0.0031536,0.0050289,NaN,NaN,NaN,0.025314,0.0095659,0.026642,0.002331,0.0033167,NaN,NaN,0.0013736,NaN,NaN
1,33,1430,0.10555,1000,0.012635,0.014257,0.0076148,0.007987,0.0054362,0.0046564,NaN,NaN,NaN,0.02366,0.0091979,0.019557,0.0024537,0.0033167,NaN,NaN,0.0010302,NaN,NaN
1,33,1500,0.12213,1000,0.01272,0.014257,0.0074356,0.0077078,0.0054994,0.0042839,NaN,NaN,NaN,0.022011,0.0066079,0.024892,0.0025764,0.0033167,NaN,NaN,0,NaN,NaN
1,33,1530,0.13067,1000,0.010626,0.010142,0.0051404,0.0047348,0.0055626,0.0039113,NaN,NaN,NaN,0.021776,0.0062408,0.022778,0.0026991,0.0033167,NaN,NaN,0.00034341,NaN,NaN
1,33,1600,0.119,1000,0.0085416,0.010142,0.0049616,0.0044563,0.0056258,0.0035388,NaN,NaN,NaN,0.021541,0.0058737,0.023152,0.0028217,0.0033167,NaN,NaN,0,NaN,NaN
1,33,1630,0.1013,1000,0.0086258,0.010142,0.0047828,0.0041778,0.005689,0.0031663,NaN,NaN,NaN,0.021306,0.0055066,0.023525,0.0029444,0.0016556,NaN,NaN,0,NaN,NaN
1,33,1700,0.093006,1000,0.0087099,0.0080972,0.004604,0.0038993,0.0057522,0.0027938,NaN,NaN,NaN,0.019663,0.0051395,0.018952,0.0030671,0.0016556,NaN,NaN,0.0020661,NaN,NaN
1,33,1730,0.099115,1000,0.010964,0.0080972,0.0044252,0.0036208,0.0035951,0.0024213,NaN,NaN,NaN,0.016623,0.0047724,0.019324,0.0031898,0.0016556,NaN,NaN,0.0017218,NaN,NaN
1,33,1800,0.086132,1000,0.0088782,0.0040323,0.0042464,0.0033422,0.0036582,0.004481,NaN,NaN,NaN,0.014993,0.0044053,0.014793,0.0057185,0.0016556,NaN,NaN,0.0013774,NaN,NaN
1,33,1830,0.076756,1000,0.0068019,0.0040323,0.0040676,0.0030637,0.0037212,0.0041075,NaN,NaN,NaN,0.011979,0.0040382,0.012728,0.0034352,0.0016556,NaN,NaN,0.0010331,NaN,NaN
1,33,1900,0.074246,1000,0.0068858,0.0040323,0.0038888,0.0027852,0.0015733,0.0037341,NaN,NaN,NaN,0.010362,0.0036711,0.010674,0.0035578,0.0016556,NaN,NaN,0.00068871,NaN,NaN
1,33,1930,0.078423,1000,0.0069698,0.0040323,0.00371,0.0025067,0.0016362,0.0033607,NaN,NaN,NaN,0.010129,0.003304,0.0086286,0.0060874,0,NaN,NaN,0.00034435,NaN,NaN
1,33,2000,0.080179,1000,0.004902,0.0040323,0.0035312,0.0022282,0.0016992,0.0029873,NaN,NaN,NaN,0.0085165,0.0029369,0.0065934,0.0038032,0,NaN,NaN,0,NaN,NaN
1,33,2030,0.074344,0,0.0049858,0.0020121,0.0033524,0.0019496,0,0.00018625,NaN,NaN,NaN,0.0082839,0.0025698,0.0069597,0.0039259,0,NaN,NaN,0,NaN,NaN
1,33,2100,0.072437,0,0.0050695,0.0020121,0.0031736,0.0016711,0,0,NaN,NaN,NaN,0.0066761,0.0022026,0.0049333,0.0040486,0,NaN,NaN,0,NaN,NaN
1,33,2130,0.069559,0,0.0030102,0.0020121,0.0029948,0.0013926,0,0,NaN,NaN,NaN,0.0064439,0.0018355,0.00054555,0.0017747,0,NaN,NaN,0.0017265,NaN,NaN
1,33,2200,0.066788,0,0.0030938,0.0020121,0.002816,0.0011141,0,0,NaN,NaN,NaN,0.0048409,0.0014684,0.00090926,0.0018971,0,NaN,NaN,0,NaN,NaN
1,33,2230,0.069461,0,0.0031774,0,0.00053526,0.00083556,0,0.0011202,NaN,NaN,NaN,0.0059795,0.0011013,0,0,0,NaN,NaN,0.0010359,NaN,NaN
1,33,2300,0.066599,0,0.003261,0.0020121,0.00035684,0.00055704,0,0.00074683,NaN,NaN,NaN,0.0057473,0.00073421,0.0016367,0,0,NaN,NaN,0,NaN,NaN
1,33,2330,0.067272,0,0.0033446,0,0.00017842,0.00027852,0,0.00037341,NaN,NaN,NaN,0.0041452,0.00036711,0.0020004,0,0,NaN,NaN,0.0003453,NaN,NaN
1,34,0,0.06766,0,0.0034282,0,0,0,0,0,NaN,NaN,NaN,0.0052829,0,0,0,0,NaN,NaN,0,NaN,NaN
1,34,30,0.067103,0,0.0013767,3.46E-05,0.0021786,0.00022282,0,0.0026938,NaN,NaN,NaN,0.0050507,0.002371,0.0046228,0.0024258,2.90E-05,NaN,NaN,0.00033149,NaN,NaN
1,34,100,0.066101,0,0.0014602,6.92E-05,0.0022565,0.00044563,0,0.0029545,NaN,NaN,NaN,0.0034495,0.0025345,0.0021315,0.0024649,5.80E-05,NaN,NaN,0.0034349,NaN,NaN
1,34,130,0.063713,0,0.0015436,0.00010386,0.00023294,0.00066845,0,0.0032152,NaN,NaN,NaN,0.0032176,0.0026981,0.0043897,0.0001171,8.70E-05,NaN,NaN,0.00099448,NaN,NaN
1,34,200,0.061842,0,0.001627,0.00013848,0.00031058,0.00089127,0,0.0034758,NaN,NaN,NaN,0.0029857,0.0028616,0.001899,0.00015613,0.00011599,NaN,NaN,0.0040997,NaN,NaN
1,34,230,0.060062,0,0.0017105,0.00017311,0.0024899,0.0011141,0,0.0037365,NaN,NaN,NaN,0.0027538,0.0030251,0.0017827,0.00019516,0.00014499,NaN,NaN,0.0016575,NaN,NaN
